country,monit_program,monit_purpose,report_institute,monit_year,date_ices,day,month,num_indiv_subsample,bulk_id,station,year,species,basis_determination,matrix_analyzed,qflag,sub_samp_id,samp_ref,sub_samp_ref,date,variable,longitude,latitude,value,detect_lim,quant_lim,EXLIP%,FATWT%,WTMAX,WTMEA,WTMIN,AGMEA,DRYWT%,LNMEA,LNMAX,LNMIN,value_wet_wgt,detect_lim_wet_wgt,quant_lim_wet_wgt,qflagged
Denmark,COMB,B~T~S,NERI,2014,08/10/2014,8,10,70,NA,FYNM2,2014,Mytilus edulis,wet weight,NA,D,13157,2353364,3858130,2014-10-08,CDF6X,10.5075,55.495000000000005,1e-5,1e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-5,1e-5,15,TRUE
Denmark,COMB,T~S,NERI,2014,29/10/2014,29,10,10,NA,MCR230010,2014,Platichthys flesus,wet weight,muscle,D,13255,2353322,3858220,2014-10-29,CDF9P,12.566,55.96817000000001,8.999999999999999e-5,8.999999999999999e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.999999999999999e-5,8.999999999999999e-5,15,TRUE
Denmark,COMB,T~S,NERI,2014,14/10/2014,14,10,10,NA,STO0901017,2014,Platichthys flesus,wet weight,muscle,D,13281,2353357,3858150,2014-10-14,CDF9P,12.4215,54.939330000000005,8.999999999999999e-5,8.999999999999999e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.999999999999999e-5,8.999999999999999e-5,15,TRUE
Denmark,CEMP~COMB,B~T~S,NERI,2014,14/10/2014,14,10,100,NA,LIM-3718-2,2014,Mytilus edulis,wet weight,NA,D,13155,2353358,3858138,2014-10-14,CDF9P,10.22758,56.986019999999996,8.999999999999999e-5,8.999999999999999e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.999999999999999e-5,8.999999999999999e-5,15,TRUE
Denmark,COMB,T~S,NERI,2014,21/10/2014,21,10,71,NA,STO0201113,2014,Mytilus edulis,wet weight,NA,NA,13233,2353346,3858186,2014-10-21,CDFX1,11.27217,55.02667,3e-5,2.9699999999999997e-5,15,0.8150000000000001,NA,1.2455999999999998,1.16825,0.6364000000000001,NA,12.2,39.699999999999996,46.3,32.400000000000006,3e-5,2.9699999999999997e-5,15,FALSE
Denmark,COMB,B~T~S,NERI,2014,29/10/2014,29,10,200,NA,FRB65,2014,Mytilus edulis,wet weight,NA,D,13317,2353321,3858206,2014-10-29,CDD1N,12.02333,55.925000000000004,2e-5,2e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-5,2e-5,15,TRUE
Denmark,COMB,T~S,NERI,2014,20/10/2014,20,10,56,NA,ARH170165,2014,Mytilus edulis,wet weight,NA,D,13221,2353344,3858157,2014-10-20,CDD1N,10.238899999999997,56.1441,2e-5,2e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-5,2e-5,15,TRUE
Denmark,COMB,T~S,NERI,2014,21/10/2014,21,10,71,NA,STO0201113,2014,Mytilus edulis,wet weight,NA,D,13233,2353346,3858186,2014-10-21,CDD1N,11.27217,55.02667,2e-5,2e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-5,2e-5,15,TRUE
Denmark,COMB,B~T~S,NERI,2014,29/10/2014,29,10,200,NA,FRB65,2014,Mytilus edulis,wet weight,NA,NA,13317,2353321,3858206,2014-10-29,CDD4X,12.02333,55.925000000000004,2e-5,1.98e-5,15,1.104,NA,1.9746,0.6381500000000001,0.265,NA,17.54,28.819999999999997,42.410000000000004,21.46,2e-5,1.98e-5,15,FALSE
Denmark,COMB,T~S,NERI,2014,20/10/2014,20,10,56,NA,ARH170165,2014,Mytilus edulis,wet weight,NA,D,13221,2353344,3858157,2014-10-20,CDD4X,10.238899999999997,56.1441,1e-5,1e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-5,1e-5,15,TRUE
Denmark,COMB,T~S,NERI,2014,21/10/2014,21,10,71,NA,STO0201113,2014,Mytilus edulis,wet weight,NA,D,13233,2353346,3858186,2014-10-21,CDD4X,11.27217,55.02667,1e-5,1e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-5,1e-5,15,TRUE
Denmark,CEMP~COMB,B~T~S,NERI,2014,24/11/2014,24,11,10,NA,DMU KB,2014,Zoarces viviparus,wet weight,muscle,D,13459,2353310,3858249,2014-11-24,CDD6P,12.50333,55.620000000000005,2e-5,2e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-5,2e-5,15,TRUE
Denmark,COMB,B~T~S,NERI,2014,31/10/2014,31,10,44,NA,FRB65,2014,Zoarces viviparus,wet weight,muscle,D,13392,2353313,3858241,2014-10-31,CDD6P,12.02333,55.925000000000004,2e-5,2e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-5,2e-5,15,TRUE
Denmark,COMB,B~T~S,NERI,2014,08/10/2014,8,10,70,NA,FYNM2,2014,Mytilus edulis,wet weight,NA,NA,13157,2353364,3858130,2014-10-08,CDD6P,10.5075,55.495000000000005,3.5e-4,1e-4,15,0.754,NA,2.279,2.9825,1.643,NA,14.84,42.26,48.81999999999999,35.55,3.5e-4,1e-4,15,FALSE
Denmark,COMB,B~T~S,NERI,2014,20/10/2014,20,10,53,NA,SJY FFML5014,2014,Zoarces viviparus,wet weight,muscle,NA,13218,2353349,3858178,2014-10-20,CDD6P,9.615169999999999,54.922670000000004,4e-5,2e-5,15,0.41000000000000003,NA,NA,NA,NA,NA,18.59,NA,NA,NA,4e-5,2e-5,15,FALSE
Denmark,CEMP~COMB,B~T~S,NERI,2014,24/11/2014,24,11,10,NA,DMU KB,2014,Zoarces viviparus,wet weight,muscle,D,13459,2353310,3858249,2014-11-24,CDD6X,12.50333,55.620000000000005,1e-5,1e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-5,1e-5,15,TRUE
Denmark,COMB,B~T~S,NERI,2014,08/10/2014,8,10,70,NA,FYNM2,2014,Mytilus edulis,wet weight,NA,D,13157,2353364,3858130,2014-10-08,CDF9P,10.5075,55.495000000000005,8.999999999999999e-5,8.999999999999999e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.999999999999999e-5,8.999999999999999e-5,15,TRUE
Denmark,COMB,T~S,NERI,2014,29/10/2014,29,10,10,NA,MCR230010,2014,Platichthys flesus,wet weight,muscle,D,13255,2353322,3858220,2014-10-29,CDF9X,12.566,55.96817000000001,2e-5,2e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-5,2e-5,15,TRUE
Denmark,COMB,T~S,NERI,2014,14/10/2014,14,10,10,NA,STO0901017,2014,Platichthys flesus,wet weight,muscle,D,13281,2353357,3858150,2014-10-14,CDF9X,12.4215,54.939330000000005,2e-5,2e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-5,2e-5,15,TRUE
Denmark,CEMP~COMB,B~T~S,NERI,2014,14/10/2014,14,10,100,NA,LIM-3718-2,2014,Mytilus edulis,wet weight,NA,D,13155,2353358,3858138,2014-10-14,CDF9X,10.22758,56.986019999999996,2e-5,2e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-5,2e-5,15,TRUE
Denmark,COMB,B~T~S,NERI,2014,08/10/2014,8,10,70,NA,FYNM2,2014,Mytilus edulis,wet weight,NA,D,13157,2353364,3858130,2014-10-08,CDF9X,10.5075,55.495000000000005,2e-5,2e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-5,2e-5,15,TRUE
Denmark,COMB,T~S,NERI,2014,29/10/2014,29,10,10,NA,MCR230010,2014,Platichthys flesus,wet weight,muscle,D,13255,2353322,3858220,2014-10-29,CDFO,12.566,55.96817000000001,3e-5,3e-5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-5,3e-5,5.5,TRUE
Denmark,COMB,T~S,NERI,2014,14/10/2014,14,10,10,NA,STO0901017,2014,Platichthys flesus,wet weight,muscle,D,13281,2353357,3858150,2014-10-14,CDFO,12.4215,54.939330000000005,3e-5,3e-5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-5,3e-5,5.5,TRUE
Denmark,CEMP~COMB,B~T~S,NERI,2014,14/10/2014,14,10,100,NA,LIM-3718-2,2014,Mytilus edulis,wet weight,NA,D,13155,2353358,3858138,2014-10-14,CDFO,10.22758,56.986019999999996,3e-5,3e-5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-5,3e-5,5.5,TRUE
Denmark,COMB,B~T~S,NERI,2014,13/10/2014,13,10,99,NA,SJY FFML5012,2014,Zoarces viviparus,wet weight,muscle,D,13216,2353366,3858137,2014-10-13,CDFO,9.640669999999998,54.92217000000001,3e-5,3e-5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-5,3e-5,5.5,TRUE
Denmark,COMB,B~T~S,NERI,2014,29/10/2014,29,10,200,NA,FRB65,2014,Mytilus edulis,wet weight,NA,NA,13317,2353321,3858206,2014-10-29,CDFP2,12.02333,55.925000000000004,8e-5,7.920000000000001e-5,15,1.104,NA,1.9746,0.6381500000000001,0.265,NA,17.54,28.819999999999997,42.410000000000004,21.46,8e-5,7.920000000000001e-5,15,FALSE
Denmark,COMB,T~S,NERI,2014,20/10/2014,20,10,56,NA,ARH170165,2014,Mytilus edulis,wet weight,NA,NA,13221,2353344,3858157,2014-10-20,CDFP2,10.238899999999997,56.1441,2e-5,1.98e-5,15,1.009,NA,4.97115,3.13265,1.3578000000000001,NA,19.759999999999998,43.519999999999996,51.139999999999986,36.339999999999996,2e-5,1.98e-5,15,FALSE
Denmark,COMB,T~S,NERI,2014,21/10/2014,21,10,71,NA,STO0201113,2014,Mytilus edulis,wet weight,NA,NA,13233,2353346,3858186,2014-10-21,CDFP2,11.27217,55.02667,6e-5,5.94e-5,15,0.8150000000000001,NA,1.2455999999999998,1.16825,0.6364000000000001,NA,12.2,39.699999999999996,46.3,32.400000000000006,6e-5,5.94e-5,15,FALSE
Denmark,CEMP~COMB,B~T~S,NERI,2014,24/11/2014,24,11,10,NA,DMU KB,2014,Zoarces viviparus,wet weight,muscle,D,13459,2353310,3858249,2014-11-24,CDFX1,12.50333,55.620000000000005,1e-5,1e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-5,1e-5,15,TRUE
Denmark,COMB,B~T~S,NERI,2014,31/10/2014,31,10,44,NA,FRB65,2014,Zoarces viviparus,wet weight,muscle,D,13392,2353313,3858241,2014-10-31,CDFX1,12.02333,55.925000000000004,1e-5,1e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-5,1e-5,15,TRUE
Denmark,COMB,T~S,NERI,2014,29/10/2014,29,10,10,NA,STOS39,2014,Platichthys flesus,wet weight,muscle,D,13268,2353320,3858233,2014-10-29,CDFX1,11.17267,55.26117000000001,1e-5,1e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-5,1e-5,15,TRUE
Denmark,COMB,B~S,NERI,2014,24/10/2014,24,10,56,NA,ARH170009,2014,Zoarces viviparus,wet weight,muscle,NA,13315,2353331,3858192,2014-10-24,CDFX1,10.22283,56.16817000000001,1e-5,1e-5,15,0.81,NA,NA,NA,NA,NA,19.1,NA,NA,NA,1e-5,1e-5,15,FALSE
Denmark,CEMP~COMB,B~T~S,NERI,2014,24/11/2014,24,11,10,NA,DMU KB,2014,Zoarces viviparus,wet weight,muscle,D,13459,2353310,3858249,2014-11-24,TCDD,12.50333,55.620000000000005,2e-5,2e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-5,2e-5,15,TRUE
Denmark,COMB,B~T~S,NERI,2014,31/10/2014,31,10,44,NA,FRB65,2014,Zoarces viviparus,wet weight,muscle,NA,13392,2353313,3858241,2014-10-31,TCDD,12.02333,55.925000000000004,5e-5,2e-5,15,NA,NA,NA,NA,NA,NA,18.1,NA,NA,NA,5e-5,2e-5,15,FALSE
Denmark,COMB,T~S,NERI,2014,29/10/2014,29,10,10,NA,STOS39,2014,Platichthys flesus,wet weight,muscle,NA,13268,2353320,3858233,2014-10-29,TCDD,11.17267,55.26117000000001,2e-5,2e-5,15,0.6719999999999999,NA,NA,NA,NA,NA,19.9,NA,NA,NA,2e-5,2e-5,15,FALSE
Denmark,COMB,B~S,NERI,2014,24/10/2014,24,10,56,NA,ARH170009,2014,Zoarces viviparus,wet weight,muscle,NA,13315,2353331,3858192,2014-10-24,TCDD,10.22283,56.16817000000001,5e-5,2e-5,15,0.81,NA,NA,NA,NA,NA,19.1,NA,NA,NA,5e-5,2e-5,15,FALSE
Denmark,COMB,B~T~S,NERI,2014,31/10/2014,31,10,44,NA,FRB65,2014,Zoarces viviparus,wet weight,muscle,D,13392,2353313,3858241,2014-10-31,CDD6X,12.02333,55.925000000000004,1e-5,1e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-5,1e-5,15,TRUE
Denmark,COMB,T~S,NERI,2014,29/10/2014,29,10,10,NA,STOS39,2014,Platichthys flesus,wet weight,muscle,NA,13268,2353320,3858233,2014-10-29,CDD6X,11.17267,55.26117000000001,3e-5,1e-5,15,0.6719999999999999,NA,NA,NA,NA,NA,19.9,NA,NA,NA,3e-5,1e-5,15,FALSE
Denmark,COMB,B~S,NERI,2014,24/10/2014,24,10,56,NA,ARH170009,2014,Zoarces viviparus,wet weight,muscle,D,13315,2353331,3858192,2014-10-24,CDD6X,10.22283,56.16817000000001,1e-5,1e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-5,1e-5,15,TRUE
Denmark,CEMP~COMB,B~T~S,NERI,2014,24/11/2014,24,11,10,NA,DMU KB,2014,Zoarces viviparus,wet weight,muscle,D,13459,2353310,3858249,2014-11-24,CDD9X,12.50333,55.620000000000005,1e-5,1e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-5,1e-5,15,TRUE
Denmark,COMB,B~T~S,NERI,2014,31/10/2014,31,10,44,NA,FRB65,2014,Zoarces viviparus,wet weight,muscle,D,13392,2353313,3858241,2014-10-31,CDD9X,12.02333,55.925000000000004,1e-5,1e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-5,1e-5,15,TRUE
Denmark,COMB,T~S,NERI,2014,29/10/2014,29,10,10,NA,STOS39,2014,Platichthys flesus,wet weight,muscle,D,13268,2353320,3858233,2014-10-29,CDD9X,11.17267,55.26117000000001,1e-5,1e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-5,1e-5,15,TRUE
Denmark,COMB,B~S,NERI,2014,24/10/2014,24,10,56,NA,ARH170009,2014,Zoarces viviparus,wet weight,muscle,D,13315,2353331,3858192,2014-10-24,CDD9X,10.22283,56.16817000000001,1e-5,1e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-5,1e-5,15,TRUE
Denmark,COMB,B~T~S,NERI,2014,29/10/2014,29,10,200,NA,FRB65,2014,Mytilus edulis,wet weight,NA,NA,13317,2353321,3858206,2014-10-29,CDDO,12.02333,55.925000000000004,0.00332,2e-4,9.5,1.104,NA,1.9746,0.6381500000000001,0.265,NA,17.54,28.819999999999997,42.410000000000004,21.46,0.00332,2e-4,9.5,FALSE
Denmark,COMB,T~S,NERI,2014,21/10/2014,21,10,71,NA,STO0201113,2014,Mytilus edulis,wet weight,NA,NA,13233,2353346,3858186,2014-10-21,CDDO,11.27217,55.02667,5.9e-4,2e-4,9.5,0.8150000000000001,NA,1.2455999999999998,1.16825,0.6364000000000001,NA,12.2,39.699999999999996,46.3,32.400000000000006,5.9e-4,2e-4,9.5,FALSE
Denmark,COMB,B~T~S,NERI,2014,08/10/2014,8,10,70,NA,FYNM2,2014,Mytilus edulis,wet weight,NA,NA,13157,2353364,3858130,2014-10-08,CDF2N,10.5075,55.495000000000005,4e-5,3.960000000000001e-5,15,0.754,NA,2.279,2.9825,1.643,NA,14.84,42.26,48.81999999999999,35.55,4e-5,3.960000000000001e-5,15,FALSE
Denmark,COMB,B~T~S,NERI,2014,28/10/2014,28,10,47,NA,DMU 2R,2014,Zoarces viviparus,wet weight,muscle,D,13462,2353329,3858203,2014-10-28,CDF2N,12.075000000000001,55.68833000000001,2e-5,2e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-5,2e-5,15,TRUE
Denmark,COMB,B~S,NERI,2014,24/10/2014,24,10,56,NA,ARH170009,2014,Zoarces viviparus,wet weight,muscle,NA,13315,2353331,3858192,2014-10-24,CDF2N,10.22283,56.16817000000001,8e-5,2e-5,15,0.81,NA,NA,NA,NA,NA,19.1,NA,NA,NA,8e-5,2e-5,15,FALSE
Denmark,COMB,B~T~S,NERI,2014,29/10/2014,29,10,200,NA,FRB65,2014,Mytilus edulis,wet weight,NA,NA,13317,2353321,3858206,2014-10-29,CDF2T,12.02333,55.925000000000004,5e-4,1e-4,15,1.104,NA,1.9746,0.6381500000000001,0.265,NA,17.54,28.819999999999997,42.410000000000004,21.46,5e-4,1e-4,15,FALSE
Denmark,COMB,T~S,NERI,2014,20/10/2014,20,10,56,NA,ARH170165,2014,Mytilus edulis,wet weight,NA,NA,13221,2353344,3858157,2014-10-20,CDF2T,10.238899999999997,56.1441,4.3000000000000004e-4,1e-4,15,1.009,NA,4.97115,3.13265,1.3578000000000001,NA,19.759999999999998,43.519999999999996,51.139999999999986,36.339999999999996,4.3000000000000004e-4,1e-4,15,FALSE
Denmark,COMB,T~S,NERI,2014,21/10/2014,21,10,71,NA,STO0201113,2014,Mytilus edulis,wet weight,NA,NA,13233,2353346,3858186,2014-10-21,CDF2T,11.27217,55.02667,2.8000000000000003e-4,1e-4,15,0.8150000000000001,NA,1.2455999999999998,1.16825,0.6364000000000001,NA,12.2,39.699999999999996,46.3,32.400000000000006,2.8000000000000003e-4,1e-4,15,FALSE
Denmark,COMB,B~T~S,NERI,2014,29/10/2014,29,10,200,NA,FRB65,2014,Mytilus edulis,wet weight,NA,NA,13317,2353321,3858206,2014-10-29,CDF4X,12.02333,55.925000000000004,6e-5,5.94e-5,15,1.104,NA,1.9746,0.6381500000000001,0.265,NA,17.54,28.819999999999997,42.410000000000004,21.46,6e-5,5.94e-5,15,FALSE
Denmark,COMB,T~S,NERI,2014,20/10/2014,20,10,56,NA,ARH170165,2014,Mytilus edulis,wet weight,NA,NA,13221,2353344,3858157,2014-10-20,CDF4X,10.238899999999997,56.1441,4e-5,3.960000000000001e-5,15,1.009,NA,4.97115,3.13265,1.3578000000000001,NA,19.759999999999998,43.519999999999996,51.139999999999986,36.339999999999996,4e-5,3.960000000000001e-5,15,FALSE
Denmark,COMB,T~S,NERI,2014,21/10/2014,21,10,71,NA,STO0201113,2014,Mytilus edulis,wet weight,NA,NA,13233,2353346,3858186,2014-10-21,CDF4X,11.27217,55.02667,3e-5,2.9699999999999997e-5,15,0.8150000000000001,NA,1.2455999999999998,1.16825,0.6364000000000001,NA,12.2,39.699999999999996,46.3,32.400000000000006,3e-5,2.9699999999999997e-5,15,FALSE
Denmark,COMB,B~T~S,NERI,2014,29/10/2014,29,10,200,NA,FRB65,2014,Mytilus edulis,wet weight,NA,NA,13317,2353321,3858206,2014-10-29,CDF6P,12.02333,55.925000000000004,3.1e-4,1e-4,15,1.104,NA,1.9746,0.6381500000000001,0.265,NA,17.54,28.819999999999997,42.410000000000004,21.46,3.1e-4,1e-4,15,FALSE
Denmark,COMB,T~S,NERI,2014,20/10/2014,20,10,56,NA,ARH170165,2014,Mytilus edulis,wet weight,NA,NA,13221,2353344,3858157,2014-10-20,CDF6P,10.238899999999997,56.1441,8.999999999999999e-5,8.91e-5,15,1.009,NA,4.97115,3.13265,1.3578000000000001,NA,19.759999999999998,43.519999999999996,51.139999999999986,36.339999999999996,8.999999999999999e-5,8.91e-5,15,FALSE
Denmark,COMB,T~S,NERI,2014,21/10/2014,21,10,71,NA,STO0201113,2014,Mytilus edulis,wet weight,NA,NA,13233,2353346,3858186,2014-10-21,CDF6P,11.27217,55.02667,6e-5,5.94e-5,15,0.8150000000000001,NA,1.2455999999999998,1.16825,0.6364000000000001,NA,12.2,39.699999999999996,46.3,32.400000000000006,6e-5,5.94e-5,15,FALSE
Denmark,COMB,B~T~S,NERI,2014,29/10/2014,29,10,200,NA,FRB65,2014,Mytilus edulis,wet weight,NA,D,13317,2353321,3858206,2014-10-29,CDF6X,12.02333,55.925000000000004,1e-5,1e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-5,1e-5,15,TRUE
Denmark,COMB,T~S,NERI,2014,20/10/2014,20,10,56,NA,ARH170165,2014,Mytilus edulis,wet weight,NA,D,13221,2353344,3858157,2014-10-20,CDF6X,10.238899999999997,56.1441,1e-5,1e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-5,1e-5,15,TRUE
Denmark,COMB,T~S,NERI,2014,21/10/2014,21,10,71,NA,STO0201113,2014,Mytilus edulis,wet weight,NA,NA,13233,2353346,3858186,2014-10-21,CDF6X,11.27217,55.02667,2e-5,1.98e-5,15,0.8150000000000001,NA,1.2455999999999998,1.16825,0.6364000000000001,NA,12.2,39.699999999999996,46.3,32.400000000000006,2e-5,1.98e-5,15,FALSE
Denmark,COMB,B~T~S,NERI,2014,29/10/2014,29,10,200,NA,FRB65,2014,Mytilus edulis,wet weight,NA,D,13317,2353321,3858206,2014-10-29,CDF9P,12.02333,55.925000000000004,8.999999999999999e-5,8.999999999999999e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.999999999999999e-5,8.999999999999999e-5,15,TRUE
Denmark,COMB,T~S,NERI,2014,20/10/2014,20,10,56,NA,ARH170165,2014,Mytilus edulis,wet weight,NA,D,13221,2353344,3858157,2014-10-20,CDF9P,10.238899999999997,56.1441,8.999999999999999e-5,8.999999999999999e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.999999999999999e-5,8.999999999999999e-5,15,TRUE
Denmark,COMB,T~S,NERI,2014,21/10/2014,21,10,71,NA,STO0201113,2014,Mytilus edulis,wet weight,NA,D,13233,2353346,3858186,2014-10-21,CDF9P,11.27217,55.02667,8.999999999999999e-5,8.999999999999999e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.999999999999999e-5,8.999999999999999e-5,15,TRUE
Denmark,COMB,B~T~S,NERI,2014,29/10/2014,29,10,200,NA,FRB65,2014,Mytilus edulis,wet weight,NA,D,13317,2353321,3858206,2014-10-29,CDF9X,12.02333,55.925000000000004,2e-5,2e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-5,2e-5,15,TRUE
Denmark,COMB,T~S,NERI,2014,20/10/2014,20,10,56,NA,ARH170165,2014,Mytilus edulis,wet weight,NA,NA,13221,2353344,3858157,2014-10-20,CDF9X,10.238899999999997,56.1441,5e-5,4.9500000000000004e-5,15,1.009,NA,4.97115,3.13265,1.3578000000000001,NA,19.759999999999998,43.519999999999996,51.139999999999986,36.339999999999996,5e-5,4.9500000000000004e-5,15,FALSE
Denmark,COMB,T~S,NERI,2014,21/10/2014,21,10,71,NA,STO0201113,2014,Mytilus edulis,wet weight,NA,D,13233,2353346,3858186,2014-10-21,CDF9X,11.27217,55.02667,2e-5,2e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-5,2e-5,15,TRUE
Denmark,COMB,B~T~S,NERI,2014,08/10/2014,8,10,70,NA,FYNM2,2014,Mytilus edulis,wet weight,NA,NA,13157,2353364,3858130,2014-10-08,CDFO,10.5075,55.495000000000005,2.5e-5,2.4750000000000002e-5,5.5,0.754,NA,2.279,2.9825,1.643,NA,14.84,42.26,48.81999999999999,35.55,2.5e-5,2.4750000000000002e-5,5.5,FALSE
Denmark,COMB,B~T~S,NERI,2014,29/10/2014,29,10,200,NA,FRB65,2014,Mytilus edulis,wet weight,NA,NA,13317,2353321,3858206,2014-10-29,CDFO,12.02333,55.925000000000004,1.7500000000000003e-4,1.7325e-4,5.5,1.104,NA,1.9746,0.6381500000000001,0.265,NA,17.54,28.819999999999997,42.410000000000004,21.46,1.7500000000000003e-4,1.7325e-4,5.5,FALSE
Denmark,COMB,T~S,NERI,2014,21/10/2014,21,10,71,NA,STO0201113,2014,Mytilus edulis,wet weight,NA,NA,13233,2353346,3858186,2014-10-21,CDFO,11.27217,55.02667,3.5e-5,3.465000000000001e-5,5.5,0.8150000000000001,NA,1.2455999999999998,1.16825,0.6364000000000001,NA,12.2,39.699999999999996,46.3,32.400000000000006,3.5e-5,3.465000000000001e-5,5.5,FALSE
Denmark,COMB,T~S,NERI,2014,29/10/2014,29,10,10,NA,MCR230010,2014,Platichthys flesus,wet weight,muscle,NA,13255,2353322,3858220,2014-10-29,CDFP2,12.566,55.96817000000001,2e-5,2e-5,15,0.46,NA,NA,NA,NA,NA,19.5,NA,NA,NA,2e-5,2e-5,15,FALSE
Denmark,COMB,T~S,NERI,2014,14/10/2014,14,10,10,NA,STO0901017,2014,Platichthys flesus,wet weight,muscle,NA,13281,2353357,3858150,2014-10-14,CDFP2,12.4215,54.939330000000005,4e-5,2e-5,15,0.91,NA,NA,NA,NA,NA,19.3,NA,NA,NA,4e-5,2e-5,15,FALSE
Denmark,CEMP~COMB,B~T~S,NERI,2014,14/10/2014,14,10,100,NA,LIM-3718-2,2014,Mytilus edulis,wet weight,NA,D,13155,2353358,3858138,2014-10-14,CDFP2,10.22758,56.986019999999996,2e-5,2e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-5,2e-5,15,TRUE
Denmark,COMB,T~S,NERI,2015,19/10/2015,19,10,20,NA,STO0901017,2015,Platichthys flesus,wet weight,muscle,<,14526,2353412,3858269,2015-10-19,CDD1N,12.4215,54.939330000000005,2e-5,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-5,0,15,TRUE
Denmark,COMB,T~S,NERI,2015,19/10/2015,19,10,130,NA,STO0102065,2015,Mytilus edulis,wet weight,NA,<,14544,2353414,3858267,2015-10-19,CDD1N,11.690999999999999,55.202830000000006,2e-5,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-5,0,15,TRUE
Denmark,COMB,B~T~S,NERI,2015,03/11/2015,3,11,52,NA,FRB65,2015,Mytilus edulis,wet weight,NA,NA,14609,2353382,3858303,2015-11-03,CDD4X,12.02333,55.925000000000004,8e-5,8e-6,15,1.1600000000000001,NA,3.0131500000000004,1.44585,0.71635,NA,14.719999999999999,36.66,48.919999999999995,30.2,8e-5,8e-6,15,FALSE
Denmark,COMB,T~S,NERI,2015,19/10/2015,19,10,60,NA,STOS39,2015,Platichthys flesus,wet weight,muscle,<,14524,2353405,3858270,2015-10-19,CDD4X,11.17267,55.26117000000001,1e-5,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-5,0,15,TRUE
Denmark,COMB,B~T~S,NERI,2015,09/11/2015,9,11,110,NA,FYNM2,2015,Mytilus edulis,wet weight,NA,NA,14660,2353386,3858306,2015-11-09,CDD6P,10.5075,55.495000000000005,5e-4,1.8000000000000004e-5,15,1.1480000000000001,NA,4.335,1.7385,0.7595,NA,17.32,36.28,43.639999999999986,31.17,5e-4,1.8000000000000004e-5,15,FALSE
